run_id,scenario_id,F27,F29,F30,F31
0,oh-ira-accelerated,4.312461012352219,0.8602399910333816,2.8535442479928306,0.0020088074019803904
1,oh-ira-accelerated,3.071069451728099,1.0825497827623338,4.153209046410366,0.004618388149837118
2,oh-ira-accelerated,2.6895879815939168,0.8130543241109436,3.334894270247738,0.0015605984098717408
3,oh-ira-accelerated,4.886359035519644,1.3433658397042194,2.4066882767112796,0.004398069805639357
4,oh-ira-accelerated,2.964178559786324,0.880783012384399,2.3450117534257426,0.002391291240174976
5,oh-ira-accelerated,3.022103289795507,1.214398725469054,2.461187904507023,0.0050287254411164346
6,oh-ira-accelerated,2.695091781811927,0.7610358393782475,3.227544766816585,0.0001097381728528224
7,oh-ira-accelerated,2.7227726688532483,1.249020178519986,2.2161561390377846,0.002409699992215193
8,oh-ira-accelerated,3.9039660393539455,1.1514036078128091,3.4903799422670314,6.63471575863499e-05
9,oh-ira-accelerated,2.8312100596894636,1.0121340716308231,1.6954394468213507,0.0023843499922908172
10,oh-ira-accelerated,2.5978177574054113,0.7298425800881342,2.016334809570189,0.0037272184523378304
11,oh-ira-accelerated,4.039828900786187,1.247570814980524,3.5565360934174013,0.006801992714909664
12,oh-ira-accelerated,2.0598275582850167,1.2232389121773717,2.538042892276154,-0.00029562230396502323
13,oh-ira-accelerated,4.582742359724038,0.9911317701104869,3.285251783094375,-0.0003418320747402435
14,oh-ira-accelerated,3.9250188499489536,1.0594648451570232,2.0867405706755897,-0.00020731505927968152
15,oh-ira-accelerated,2.2717785716718044,0.8025991260525714,4.252080717715208,0.006520426365833494
16,oh-ira-accelerated,2.834061574304241,1.1544097869022465,2.940339675552613,0.002556709757632491
17,oh-ira-accelerated,2.567071235568558,1.0164701320842322,1.4023563267942483,0.004302395104768653
18,oh-ira-accelerated,2.928189043718078,1.1839464834807993,1.7239395464695688,0.00358231560554228
19,oh-ira-accelerated,1.7927243319614976,0.9781248648470469,3.2901757481130183,-0.000141761811909884
20,oh-ira-accelerated,3.368071125182782,1.158992275798883,2.554260275077957,-0.0024717464263775825
21,oh-ira-accelerated,2.823783818664356,1.2945276973955666,3.193277620891376,0.0020235688209592
22,oh-ira-accelerated,3.181639829889737,0.9452284979237506,2.4362931995606942,0.002501083984703371
23,oh-ira-accelerated,4.379519760474969,0.7979663460568793,2.506222805069609,0.0012486213461822995
24,oh-ira-accelerated,3.0356653754034415,1.0494678224943186,3.529491532480783,0.006264957714582076
25,oh-ira-accelerated,2.2332976661904094,1.114615236860236,1.6280319634801188,0.004450537324044055
26,oh-ira-accelerated,2.1725849847550145,1.0596227260238935,1.7347676118749975,0.0029563663466437647
27,oh-ira-accelerated,3.8168029806396904,1.075649754315922,2.3965182213979714,0.0036028076322078364
28,oh-ira-accelerated,2.356196278539787,0.8855030785600343,3.7979874547102206,0.0022532406832169727
29,oh-ira-accelerated,2.6577709792377626,1.119376749612964,3.0559379058200205,9.136502045236528e-06
30,oh-ira-accelerated,1.99409291768574,1.310121650604824,4.3818241513011085,-0.0011828638738719834
31,oh-ira-accelerated,3.2402622262565455,0.9838252257959009,1.541459629424907,0.0029489537513741762
32,oh-ira-accelerated,2.5274686442300975,0.8440335554442115,2.3153697689785258,0.002355635381335657
33,oh-ira-accelerated,4.028365091894962,1.2792701322911908,3.167970558852586,-0.0001588786158372213
34,oh-ira-accelerated,3.1539415794037664,0.972388516267975,3.4352296844844235,0.003183480326087104
35,oh-ira-accelerated,2.6962152218906863,1.0243663523683408,1.936190425803388,0.0022753842024596134
36,oh-ira-accelerated,4.48970310761813,0.9296549356397519,3.265244189382967,0.0038623658019797135
37,oh-ira-accelerated,2.948133421344087,0.8372774733355557,1.3625830562907768,0.0043006688570006914
38,oh-ira-accelerated,2.368459724262694,0.864117051125498,1.9493037005290996,0.0013378898380586783
39,oh-ira-accelerated,3.7126691410007284,0.8254001366841787,3.5590511424665117,0.005077865486656246
40,oh-ira-accelerated,3.7118218971593446,1.1544073189166888,3.6973762335426175,0.0009091017588573914
41,oh-ira-accelerated,3.7960050958197296,1.0134697467555027,2.802705827531879,0.002852653351563546
42,oh-ira-accelerated,2.2593182460018943,0.8232470000687617,2.868423145919765,0.0015684685499323843
43,oh-ira-accelerated,3.654674896791681,1.0731954294024644,3.0642600046879394,0.0042128856833858475
44,oh-ira-accelerated,3.5514087727409622,0.8259572442602664,3.068199067919481,-0.00036793183204616797
45,oh-ira-accelerated,3.265087342391782,1.099794143991862,3.720063140638019,0.007178934207352612
46,oh-ira-accelerated,3.0305886266007316,1.0245664436514752,2.908913890463011,0.0004199906120636867
47,oh-ira-accelerated,2.6335524160520496,1.2421751864590578,3.1138221807750215,0.0031653024037321693
48,oh-ira-accelerated,3.3852303677641764,1.1069527220232478,1.927433105861807,0.0025120929493656066
49,oh-ira-accelerated,2.601448234415549,0.9542399796071099,3.2270284676745984,-0.00021101108807572278
50,oh-ira-accelerated,3.5351870020733456,0.9772774269837394,2.4230382462113704,0.00026351853181038254
51,oh-ira-accelerated,2.5581612037716965,1.3792228588783417,3.3119932299699073,0.0017665335143442398
52,oh-ira-accelerated,2.861435925544543,0.8992869591000179,1.1780865101163929,-0.0029375744504682847
53,oh-ira-accelerated,3.450651773543491,0.954903369702151,2.6833265972212565,0.0009196082578315312
54,oh-ira-accelerated,2.626704578415855,0.9531166049405515,1.9038137173382688,0.0030434396313658483
55,oh-ira-accelerated,2.3267335262982116,1.2979649002994473,3.337687956278537,0.005081258341671302
56,oh-ira-accelerated,1.7269786253258426,0.9654982475258838,2.86284385739825,0.001997084147681564
57,oh-ira-accelerated,2.763037704893218,1.0575823226058298,4.446162296555411,0.002581586193375235
58,oh-ira-accelerated,3.735802944863754,0.9820265765415883,4.156417395037419,-0.00020394667740257467
59,oh-ira-accelerated,4.786143229095571,0.9766214926233704,2.1673992970608733,0.003628530429442922
60,oh-ira-accelerated,4.067088286403721,1.1799953253533688,4.357490034447721,0.0009481231049969598
61,oh-ira-accelerated,1.937574171214643,1.0159556649051515,3.263003701089582,0.0024579008225160542
62,oh-ira-accelerated,2.5576844577840885,0.8341753546169235,2.467820377938152,0.00123907078768547
63,oh-ira-accelerated,2.1700817808855777,1.0473141872458487,2.9983458120617743,-0.0011082557126372511
64,oh-ira-accelerated,3.0904452609091333,1.2910859910807986,1.9491890847148772,1.637707387487475e-05
65,oh-ira-accelerated,1.8037161864878803,1.0575635115716424,4.119756529069002,0.0022643919897072256
66,oh-ira-accelerated,3.112794401387697,1.1828443067564314,1.7722882981674373,0.0029104087339697684
67,oh-ira-accelerated,4.2120220819423855,0.9530076429811531,2.099467985238541,0.0021743916189422238
68,oh-ira-accelerated,3.1363466565469613,1.028446863701657,2.295004968799395,0.002548099503217093
69,oh-ira-accelerated,2.291919076256991,1.1983292007682496,3.9375083023149173,0.0007921636500350113
70,oh-ira-accelerated,2.7706449050552724,1.02079983408822,3.64393066027407,0.0010302869879534938
71,oh-ira-accelerated,3.316477872776898,0.8054605684209681,2.278505092367414,0.002791845057303374
72,oh-ira-accelerated,2.5385863035391365,1.0272359618725635,3.0227170226246622,0.000898766351464455
73,oh-ira-accelerated,1.561536711987967,0.9280968724139829,2.6099589991662318,0.0030399518651250054
74,oh-ira-accelerated,2.0664002577672353,0.7977658788868394,1.7183240588721218,0.0017765199975383263
75,oh-ira-accelerated,3.4286645843438315,1.0101958538409512,3.3951635114971195,-0.00018762797872073867
76,oh-ira-accelerated,3.2073232164740886,0.9604225685692347,2.352461495457034,0.0031932919795393403
77,oh-ira-accelerated,3.581815850349333,1.2509086725949563,2.985348354086708,0.0026340184231003314
78,oh-ira-accelerated,2.844946773849133,1.1061811877207117,4.015769436912646,0.0023550230843278038
79,oh-ira-accelerated,3.2247657229630278,0.9732999248153048,2.9611447609850945,0.0013948701756039124
